Program, Homo
Version, 2.0
Input file,../../work/4_mask/Mask.fst
Characters,Recoded amino acids (AGPST|DENQ|HKR|MIVL|WFY|C) [D6]
Sequences,63

Taxon 1,Taxon 2,Bowker,df,p,defs,dems,dcfs,Sites
Norovirus_GIII.1e,Norovirus_GIV.1g,15.8855,14,0.320416,0.0147353,0.0313147,1.06521,1552
Norovirus_GIII.1e,Norovirus_GIV.1h,15.6761,14,0.333552,0.0148615,0.0322809,1.05817,1552
Norovirus_GIII.1e,Norovirus_GIV.1i,16.8826,14,0.262488,0.0161982,0.0328166,1.09814,1552
Norovirus_GIII.1e,Norovirus_GIV.1j,17.7255,14,0.219572,0.0170474,0.0340582,1.12521,1552
Norovirus_GIII.1e,Norovirus_GV.1a,22.0421,15,0.106704,0.0168268,0.0227987,1.21222,1552
Norovirus_GIII.1e,Norovirus_GV.1b,13.9171,14,0.455904,0.0176449,0.0229373,0.997036,1550
Norovirus_GIII.1e,Norovirus_GV.1c,11.8723,14,0.616556,0.0155643,0.0192037,0.920882,1550
Norovirus_GIII.1e,Norovirus_GV.1d,23.3124,15,0.0777277,0.0164651,0.0192006,1.24666,1552
Norovirus_GIII.1e,Norovirus_GV.1e,17.4656,14,0.232213,0.0153832,0.0221522,1.11694,1552
Norovirus_GIII.1e,Norovirus_GV.1f,19.3071,15,0.200155,0.0151657,0.0220959,1.13452,1552
Norovirus_GIII.1e,Norovirus_GV.1g,19.8938,15,0.176045,0.0156374,0.0220959,1.15163,1552
Norovirus_GIII.1e,Norovirus_GV.1h,22.0421,15,0.106704,0.0168268,0.0227987,1.21222,1552
Norovirus_GIII.1e,Norovirus_GV.1i,19.9271,15,0.174745,0.0156507,0.0226159,1.1526,1552
Norovirus_GIII.1e,Norovirus_GV.1j,19.9271,15,0.174745,0.0156507,0.0226159,1.1526,1552
Norovirus_GIII.1e,Norovirus_GVI.1a,16.4579,14,0.28622,0.0151657,0.0316575,1.08423,1552
Norovirus_GIII.1e,Norovirus_GVI.1b,17.2112,14,0.245099,0.0154505,0.033381,1.10877,1552
Norovirus_GIII.1e,Norovirus_GVI.1c,16.6131,14,0.277383,0.0155709,0.0301117,1.08933,1552
Norovirus_GIII.1e,Norovirus_GVI.1d,16.0275,14,0.311696,0.0158484,0.0330561,1.06996,1552
Norovirus_GIII.1e,Norovirus_GVI.1e,16.0275,14,0.311696,0.0158484,0.0330561,1.06996,1552
Norovirus_GIII.1e,Norovirus_GVI.1f,16.4579,14,0.28622,0.0151657,0.0316575,1.08423,1552
Norovirus_GIII.1e,Norovirus_GVI.1g,22.7657,14,0.0641906,0.0178211,0.0375173,1.27519,1551
Norovirus_GIII.1e,Norovirus_GVI.1h,16.663,14,0.274583,0.0156374,0.029918,1.09097,1552
Norovirus_GIII.1e,Norovirus_GVI.1i,15.729,14,0.330201,0.0149451,0.0309547,1.05995,1552
Norovirus_GIII.1e,Norovirus_GVI.1j,15.729,14,0.330201,0.0149451,0.0309547,1.05995,1552
Norovirus_GIII.1e,Norovirus_GVII.1a,12.6368,15,0.630332,0.0157911,0.0286364,0.917851,1546
Norovirus_GIII.1e,Norovirus_GVIII.1a,11.4086,14,0.653684,0.0128705,0.0236215,0.902717,1552
Norovirus_GIII.1e,Norwalk-like_virus,16.2498,15,0.365649,0.0135769,0.0269234,1.04083,1552
Norovirus_GIII.1f,Norovirus_GIII.1g,0,1,1,0,0,0,1552
Norovirus_GIII.1f,Norovirus_GIII.1h,6,4,0.199148,0.00241086,0.00315656,1.22474,1552
Norovirus_GIII.1f,Norovirus_GIII.1i,6,4,0.199148,0.00241086,0.00302218,1.22474,1552
Norovirus_GIII.1f,Norovirus_GIII.1j,0,0,1,0,0,Nan,1552
Norovirus_GIII.1f,Norovirus_GIV.1a,14.4813,14,0.414506,0.0140428,0.0304271,1.01704,1552
Norovirus_GIII.1f,Norovirus_GIV.1b,15.7282,15,0.400345,0.0151035,0.0243485,1.02398,1540
Norovirus_GIII.1f,Norovirus_GIV.1c,13.816,15,0.539527,0.0139962,0.0244404,0.959722,1544
Norovirus_GIII.1f,Norovirus_GIV.1d,13.6816,15,0.549802,0.0137506,0.0231987,0.955042,1541
Norovirus_GIII.1f,Norovirus_GIV.1e,14.4813,14,0.414506,0.0140428,0.0304271,1.01704,1552
Norovirus_GIII.1f,Norovirus_GIV.1f,13.503,14,0.487355,0.0136986,0.0286853,0.982089,1552
Norovirus_GIII.1f,Norovirus_GIV.1g,14.8134,14,0.39103,0.0139984,0.0294565,1.02864,1552
Norovirus_GIII.1f,Norovirus_GIV.1h,14.4813,14,0.414506,0.0140428,0.0304271,1.01704,1552
Norovirus_GIII.1f,Norovirus_GIV.1i,16.0736,14,0.308901,0.0156374,0.0307528,1.0715,1552
Norovirus_GIII.1f,Norovirus_GIV.1j,16.9374,14,0.259527,0.0165155,0.0319707,1.09992,1552
Norovirus_GIII.1f,Norovirus_GV.1a,22.6491,15,0.091879,0.0174208,0.020779,1.2288,1552
Norovirus_GIII.1f,Norovirus_GV.1b,12.5765,14,0.56011,0.0164104,0.0212022,0.947797,1550
Norovirus_GIII.1f,Norovirus_GV.1c,11.0665,14,0.680802,0.0147543,0.017479,0.889082,1550
Norovirus_GIII.1f,Norovirus_GV.1d,23.9711,15,0.0655851,0.017023,0.0170474,1.26415,1552
Norovirus_GIII.1f,Norovirus_GV.1e,18.024,14,0.205691,0.0159789,0.0201913,1.13465,1552
Norovirus_GIII.1f,Norovirus_GV.1f,19.7652,15,0.181125,0.0156374,0.0200882,1.1479,1552
Norovirus_GIII.1f,Norovirus_GV.1g,20.3779,15,0.15791,0.0161726,0.0200882,1.16556,1552
Norovirus_GIII.1f,Norovirus_GV.1h,22.6491,15,0.091879,0.0174208,0.020779,1.2288,1552
Norovirus_GIII.1f,Norovirus_GV.1i,20.1694,15,0.165531,0.0160307,0.0206186,1.15958,1552
Norovirus_GIII.1f,Norovirus_GV.1j,20.1694,15,0.165531,0.0160307,0.0206186,1.15958,1552
Norovirus_GIII.1f,Norovirus_GVI.1a,15.1477,14,0.368131,0.0143644,0.0296252,1.04018,1552
Norovirus_GIII.1f,Norovirus_GVI.1b,16.146,14,0.304542,0.0147494,0.0314338,1.07391,1552
Norovirus_GIII.1f,Norovirus_GVI.1c,15.3822,14,0.352539,0.014959,0.0279672,1.0482,1552
Norovirus_GIII.1f,Norovirus_GVI.1d,14.9893,14,0.378889,0.0151931,0.0311952,1.03473,1552
Norovirus_GIII.1f,Norovirus_GVI.1e,14.9893,14,0.378889,0.0151931,0.0311952,1.03473,1552
Norovirus_GIII.1f,Norovirus_GVI.1f,15.1477,14,0.368131,0.0143644,0.0296252,1.04018,1552
Norovirus_GIII.1f,Norovirus_GVI.1g,21.4897,14,0.0897267,0.0171434,0.0354669,1.23894,1551
Norovirus_GIII.1f,Norovirus_GVI.1h,15.4545,14,0.347806,0.0150558,0.0277586,1.05066,1552
Norovirus_GIII.1f,Norovirus_GVI.1i,14.7156,14,0.397868,0.0143064,0.0289303,1.02524,1552
Norovirus_GIII.1f,Norovirus_GVI.1j,14.7156,14,0.397868,0.0143064,0.0289303,1.02524,1552
Norovirus_GIII.1f,Norovirus_GVII.1a,12.1594,15,0.666926,0.0155374,0.0267322,0.900348,1546
Norovirus_GIII.1f,Norovirus_GVIII.1a,10.7461,14,0.705855,0.0117756,0.021214,0.876116,1552
Norovirus_GIII.1f,Norwalk-like_virus,16.434,15,0.353806,0.0132832,0.0244336,1.04671,1552
Norovirus_GIII.1g,Norovirus_GIII.1h,6,4,0.199148,0.00241086,0.00315656,1.22474,1552
Norovirus_GIII.1g,Norovirus_GIII.1i,5,4,0.287297,0.00193299,0.00302218,1.11803,1552
Norovirus_GIII.1g,Norovirus_GIII.1j,0,1,1,0,0,0,1552
Norovirus_GIII.1g,Norovirus_GIV.1a,14.3995,14,0.420394,0.0139092,0.0304271,1.01417,1552
Norovirus_GIII.1g,Norovirus_GIV.1b,15.2946,15,0.430411,0.0146931,0.0236456,1.00977,1540
Norovirus_GIII.1g,Norovirus_GIV.1c,13.1679,15,0.589328,0.0135856,0.0244404,0.936943,1544
Norovirus_GIII.1g,Norovirus_GIV.1d,13.3754,15,0.573325,0.0133937,0.0224796,0.944296,1541
Norovirus_GIII.1g,Norovirus_GIV.1e,14.3995,14,0.420394,0.0139092,0.0304271,1.01417,1552
Norovirus_GIII.1g,Norovirus_GIV.1f,13.503,14,0.487355,0.0136986,0.0286853,0.982089,1552
Norovirus_GIII.1g,Norovirus_GIV.1g,14.6735,14,0.400829,0.0138043,0.0294565,1.02377,1552
Norovirus_GIII.1g,Norovirus_GIV.1h,14.3995,14,0.420394,0.0139092,0.0304271,1.01417,1552
Norovirus_GIII.1g,Norovirus_GIV.1i,15.6185,14,0.337225,0.0152204,0.0307528,1.05622,1552
Norovirus_GIII.1g,Norovirus_GIV.1j,16.428,14,0.28794,0.0160695,0.0319707,1.08325,1552
Norovirus_GIII.1g,Norovirus_GV.1a,22.7637,15,0.0892865,0.0176457,0.020779,1.2319,1552
Norovirus_GIII.1g,Norovirus_GV.1b,12.6478,14,0.554425,0.0166246,0.0212022,0.950481,1550
Norovirus_GIII.1g,Norovirus_GV.1c,11.1038,14,0.677867,0.0149366,0.017479,0.890576,1550
Norovirus_GIII.1g,Norovirus_GV.1d,24.2776,15,0.0605269,0.0173969,0.0170474,1.27221,1552
Norovirus_GIII.1g,Norovirus_GV.1e,18.1596,14,0.199608,0.0161982,0.0201913,1.13891,1552
Norovirus_GIII.1g,Norovirus_GV.1f,19.9457,15,0.174025,0.0159138,0.0200882,1.15313,1552
Norovirus_GIII.1g,Norovirus_GV.1g,20.5415,15,0.15213,0.0164146,0.0200882,1.17023,1552
Norovirus_GIII.1g,Norovirus_GV.1h,22.7637,15,0.0892865,0.0176457,0.020779,1.2319,1552
Norovirus_GIII.1g,Norovirus_GV.1i,20.3881,15,0.157544,0.0163004,0.0206186,1.16585,1552
Norovirus_GIII.1g,Norovirus_GV.1j,20.3881,15,0.157544,0.0163004,0.0206186,1.16585,1552
Norovirus_GIII.1g,Norovirus_GVI.1a,14.9917,14,0.378725,0.0141459,0.0296252,1.03481,1552
Norovirus_GIII.1g,Norovirus_GVI.1b,15.9088,14,0.318976,0.0144795,0.0314338,1.06599,1552
Norovirus_GIII.1g,Norovirus_GVI.1c,15.0466,14,0.374978,0.0145225,0.0279672,1.0367,1552
Norovirus_GIII.1g,Norovirus_GVI.1d,14.7457,14,0.395755,0.0149312,0.0311952,1.02629,1552
Norovirus_GIII.1g,Norovirus_GVI.1e,14.7457,14,0.395755,0.0149312,0.0311952,1.02629,1552
Norovirus_GIII.1g,Norovirus_GVI.1f,14.9917,14,0.378725,0.0141459,0.0296252,1.03481,1552
Norovirus_GIII.1g,Norovirus_GVI.1g,21.2091,14,0.096392,0.0168129,0.0354669,1.23083,1551
Norovirus_GIII.1g,Norovirus_GVI.1h,15.0975,14,0.371523,0.0145938,0.0277586,1.03846,1552
Norovirus_GIII.1g,Norovirus_GVI.1i,14.462,14,0.415888,0.0139687,0.0289303,1.01637,1552
Norovirus_GIII.1g,Norovirus_GVI.1j,14.462,14,0.415888,0.0139687,0.0289303,1.01637,1552
Norovirus_GIII.1g,Norovirus_GVII.1a,11.4973,15,0.716612,0.0150866,0.0267322,0.875492,1546
Norovirus_GIII.1g,Norovirus_GVIII.1a,10.7461,14,0.705855,0.0117756,0.021214,0.876116,1552
Norovirus_GIII.1g,Norwalk-like_virus,15.7145,15,0.401279,0.0127571,0.0244336,1.02354,1552
Norovirus_GIII.1h,Norovirus_GIII.1i,2,2,0.367879,0.00091122,0.00128866,1,1552
Norovirus_GIII.1h,Norovirus_GIII.1j,6,4,0.199148,0.00241086,0.00315656,1.22474,1552
Norovirus_GIII.1h,Norovirus_GIV.1a,15.7646,14,0.327962,0.0153155,0.0327025,1.06115,1552
Norovirus_GIII.1h,Norovirus_GIV.1b,16.9217,15,0.323565,0.0158394,0.0261036,1.06213,1540
Norovirus_GIII.1h,Norovirus_GIV.1c,14.4461,15,0.492003,0.0149946,0.0271094,0.981362,1544
Norovirus_GIII.1h,Norovirus_GIV.1d,14.658,15,0.476323,0.0144086,0.0249985,0.988533,1541
Norovirus_GIII.1h,Norovirus_GIV.1e,15.7646,14,0.327962,0.0153155,0.0327025,1.06115,1552
Norovirus_GIII.1h,Norovirus_GIV.1f,15.1879,14,0.365429,0.0154101,0.031035,1.04156,1552
Norovirus_GIII.1h,Norovirus_GIV.1g,16.0322,14,0.31141,0.0152748,0.0318145,1.07012,1552
Norovirus_GIII.1h,Norovirus_GIV.1h,15.7646,14,0.327962,0.0153155,0.0327025,1.06115,1552
Norovirus_GIII.1h,Norovirus_GIV.1i,17.3972,14,0.23563,0.017217,0.0333063,1.11474,1552
Norovirus_GIII.1h,Norovirus_GIV.1j,18.3241,14,0.192414,0.0181101,0.0345784,1.14406,1552
Norovirus_GIII.1h,Norovirus_GV.1a,23.468,15,0.0746958,0.0176927,0.0236566,1.25081,1552
Norovirus_GIII.1h,Norovirus_GV.1b,14.4163,14,0.419183,0.0178093,0.0238971,1.01476,1550
Norovirus_GIII.1h,Norovirus_GV.1c,12.7155,14,0.549037,0.0161161,0.0201761,0.953022,1550
Norovirus_GIII.1h,Norovirus_GV.1d,24.8705,15,0.0517096,0.0174684,0.019943,1.28765,1552
Norovirus_GIII.1h,Norovirus_GV.1e,18.6629,14,0.178234,0.0162238,0.0230162,1.15458,1552
Norovirus_GIII.1h,Norovirus_GV.1f,20.697,15,0.146794,0.0160954,0.0229439,1.17465,1552
Norovirus_GIII.1h,Norovirus_GV.1g,21.2254,15,0.129782,0.0164903,0.0229439,1.18955,1552
Norovirus_GIII.1h,Norovirus_GV.1h,23.468,15,0.0746958,0.0176927,0.0236566,1.25081,1552
Norovirus_GIII.1h,Norovirus_GV.1i,21.1597,15,0.131803,0.0164525,0.0234451,1.18771,1552
Norovirus_GIII.1h,Norovirus_GV.1j,21.1597,15,0.131803,0.0164525,0.0234451,1.18771,1552
Norovirus_GIII.1h,Norovirus_GVI.1a,16.4581,14,0.286207,0.0156772,0.0320226,1.08424,1552
Norovirus_GIII.1h,Norovirus_GVI.1b,17.6783,14,0.221826,0.0162622,0.0339605,1.12372,1552
Norovirus_GIII.1h,Norovirus_GVI.1c,17.4583,14,0.232579,0.0164146,0.0304953,1.1167,1552
Norovirus_GIII.1h,Norovirus_GVI.1d,16.6158,14,0.277231,0.0166905,0.0336165,1.08942,1552
Norovirus_GIII.1h,Norovirus_GVI.1e,16.6158,14,0.277231,0.0166905,0.0336165,1.08942,1552
Norovirus_GIII.1h,Norovirus_GVI.1f,16.4581,14,0.286207,0.0156772,0.0320226,1.08424,1552
Norovirus_GIII.1h,Norovirus_GVI.1g,23.2861,14,0.0557707,0.0182589,0.0380126,1.28969,1551
Norovirus_GIII.1h,Norovirus_GVI.1h,17.5306,14,0.229002,0.0165029,0.0302904,1.11901,1552
Norovirus_GIII.1h,Norovirus_GVI.1i,16.0964,14,0.307522,0.0158615,0.0314602,1.07226,1552
Norovirus_GIII.1h,Norovirus_GVI.1j,16.0964,14,0.307522,0.0158615,0.0314602,1.07226,1552
Norovirus_GIII.1h,Norovirus_GVII.1a,12.4685,15,0.643274,0.0160148,0.0292293,0.911721,1546
Norovirus_GIII.1h,Norovirus_GVIII.1a,12.9908,14,0.527247,0.0138493,0.0243485,0.963284,1552
Norovirus_GIII.1h,Norwalk-like_virus,17.7382,15,0.276681,0.0145367,0.0274578,1.08745,1552
Norovirus_GIII.1i,Norovirus_GIII.1j,6,4,0.199148,0.00241086,0.00302218,1.22474,1552
Norovirus_GIII.1i,Norovirus_GIV.1a,15.5308,14,0.342858,0.0152612,0.0323066,1.05325,1552
Norovirus_GIII.1i,Norovirus_GIV.1b,16.9236,15,0.323455,0.015866,0.025532,1.06219,1540
Norovirus_GIII.1i,Norovirus_GIV.1c,14.9119,15,0.457784,0.0150505,0.0270939,0.997058,1544
Norovirus_GIII.1i,Norovirus_GIV.1d,14.5433,15,0.484789,0.0144086,0.0243327,0.984657,1541
Norovirus_GIII.1i,Norovirus_GIV.1e,15.5308,14,0.342858,0.0152612,0.0323066,1.05325,1552
Norovirus_GIII.1i,Norovirus_GIV.1f,14.7562,14,0.395021,0.0153291,0.0306717,1.02665,1552
Norovirus_GIII.1i,Norovirus_GIV.1g,15.7458,14,0.329145,0.0152204,0.0313544,1.06052,1552
Norovirus_GIII.1i,Norovirus_GIV.1h,15.5308,14,0.342858,0.0152612,0.0323066,1.05325,1552
Norovirus_GIII.1i,Norovirus_GIV.1i,17.1194,14,0.249872,0.0171445,0.0328924,1.10581,1552
Norovirus_GIII.1i,Norovirus_GIV.1j,18.0464,14,0.204677,0.0180412,0.0341556,1.13535,1552
Norovirus_GIII.1i,Norovirus_GV.1a,21.6391,15,0.117622,0.0174446,0.0229077,1.20109,1552
Norovirus_GIII.1i,Norovirus_GV.1b,14.7434,15,0.470055,0.0175147,0.0232079,0.991409,1550
Norovirus_GIII.1i,Norovirus_GV.1c,13.159,15,0.590017,0.0158426,0.0194834,0.936626,1550
Norovirus_GIII.1i,Norovirus_GV.1d,23.1097,15,0.0818385,0.0173132,0.0192869,1.24123,1552
Norovirus_GIII.1i,Norovirus_GV.1e,18.9974,15,0.213851,0.0160048,0.022283,1.12539,1552
Norovirus_GIII.1i,Norovirus_GV.1f,18.928,15,0.217017,0.0158746,0.0222084,1.12333,1552
Norovirus_GIII.1i,Norovirus_GV.1g,19.4394,15,0.194507,0.0162494,0.0222084,1.1384,1552
Norovirus_GIII.1i,Norovirus_GV.1h,21.6391,15,0.117622,0.0174446,0.0229077,1.20109,1552
Norovirus_GIII.1i,Norovirus_GV.1i,19.3738,15,0.197293,0.016211,0.0227075,1.13648,1552
Norovirus_GIII.1i,Norovirus_GV.1j,19.3738,15,0.197293,0.016211,0.0227075,1.13648,1552
Norovirus_GIII.1i,Norovirus_GVI.1a,16.3606,14,0.291853,0.0156507,0.0317099,1.08102,1552
Norovirus_GIII.1i,Norovirus_GVI.1b,17.1545,14,0.248037,0.0161597,0.033468,1.10694,1552
Norovirus_GIII.1i,Norovirus_GVI.1c,16.8245,14,0.265652,0.0163131,0.0301254,1.09624,1552
Norovirus_GIII.1i,Norovirus_GVI.1d,16.0602,14,0.309709,0.0165907,0.0331188,1.07106,1552
Norovirus_GIII.1i,Norovirus_GVI.1e,16.0602,14,0.309709,0.0165907,0.0331188,1.07106,1552
Norovirus_GIII.1i,Norovirus_GVI.1f,16.3606,14,0.291853,0.0156507,0.0317099,1.08102,1552
Norovirus_GIII.1i,Norovirus_GVI.1g,22.7305,14,0.064798,0.0181676,0.0375948,1.27421,1551
Norovirus_GIII.1i,Norovirus_GVI.1h,16.8968,14,0.261717,0.016402,0.0299319,1.0986,1552
Norovirus_GIII.1i,Norovirus_GVI.1i,15.8186,14,0.324575,0.0157828,0.0310217,1.06297,1552
Norovirus_GIII.1i,Norovirus_GVI.1j,15.8186,14,0.324575,0.0157828,0.0310217,1.06297,1552
Norovirus_GIII.1i,Norovirus_GVII.1a,12.5205,15,0.639282,0.0160148,0.0290858,0.913619,1546
Norovirus_GIII.1i,Norovirus_GVIII.1a,12.2607,14,0.585379,0.0137591,0.0240224,0.935821,1552
Norovirus_GIII.1i,Norwalk-like_virus,16.8382,15,0.32863,0.0143932,0.027169,1.0595,1552
Norovirus_GIII.1j,Norovirus_GIV.1a,14.4813,14,0.414506,0.0140428,0.0304271,1.01704,1552
Norovirus_GIII.1j,Norovirus_GIV.1b,15.7282,15,0.400345,0.0151035,0.0243485,1.02398,1540
Norovirus_GIII.1j,Norovirus_GIV.1c,13.816,15,0.539527,0.0139962,0.0244404,0.959722,1544
Norovirus_GIII.1j,Norovirus_GIV.1d,13.6816,15,0.549802,0.0137506,0.0231987,0.955042,1541
Norovirus_GIII.1j,Norovirus_GIV.1e,14.4813,14,0.414506,0.0140428,0.0304271,1.01704,1552
Norovirus_GIII.1j,Norovirus_GIV.1f,13.503,14,0.487355,0.0136986,0.0286853,0.982089,1552
Norovirus_GIII.1j,Norovirus_GIV.1g,14.8134,14,0.39103,0.0139984,0.0294565,1.02864,1552
Norovirus_GIII.1j,Norovirus_GIV.1h,14.4813,14,0.414506,0.0140428,0.0304271,1.01704,1552
Norovirus_GIII.1j,Norovirus_GIV.1i,16.0736,14,0.308901,0.0156374,0.0307528,1.0715,1552
Norovirus_GIII.1j,Norovirus_GIV.1j,16.9374,14,0.259527,0.0165155,0.0319707,1.09992,1552
Norovirus_GIII.1j,Norovirus_GV.1a,22.6491,15,0.091879,0.0174208,0.020779,1.2288,1552
Norovirus_GIII.1j,Norovirus_GV.1b,12.5765,14,0.56011,0.0164104,0.0212022,0.947797,1550
Norovirus_GIII.1j,Norovirus_GV.1c,11.0665,14,0.680802,0.0147543,0.017479,0.889082,1550
Norovirus_GIII.1j,Norovirus_GV.1d,23.9711,15,0.0655851,0.017023,0.0170474,1.26415,1552
Norovirus_GIII.1j,Norovirus_GV.1e,18.024,14,0.205691,0.0159789,0.0201913,1.13465,1552
Norovirus_GIII.1j,Norovirus_GV.1f,19.7652,15,0.181125,0.0156374,0.0200882,1.1479,1552
Norovirus_GIII.1j,Norovirus_GV.1g,20.3779,15,0.15791,0.0161726,0.0200882,1.16556,1552
Norovirus_GIII.1j,Norovirus_GV.1h,22.6491,15,0.091879,0.0174208,0.020779,1.2288,1552
Norovirus_GIII.1j,Norovirus_GV.1i,20.1694,15,0.165531,0.0160307,0.0206186,1.15958,1552
Norovirus_GIII.1j,Norovirus_GV.1j,20.1694,15,0.165531,0.0160307,0.0206186,1.15958,1552
Norovirus_GIII.1j,Norovirus_GVI.1a,15.1477,14,0.368131,0.0143644,0.0296252,1.04018,1552
Norovirus_GIII.1j,Norovirus_GVI.1b,16.146,14,0.304542,0.0147494,0.0314338,1.07391,1552
Norovirus_GIII.1j,Norovirus_GVI.1c,15.3822,14,0.352539,0.014959,0.0279672,1.0482,1552
Norovirus_GIII.1j,Norovirus_GVI.1d,14.9893,14,0.378889,0.0151931,0.0311952,1.03473,1552
Norovirus_GIII.1j,Norovirus_GVI.1e,14.9893,14,0.378889,0.0151931,0.0311952,1.03473,1552
Norovirus_GIII.1j,Norovirus_GVI.1f,15.1477,14,0.368131,0.0143644,0.0296252,1.04018,1552
Norovirus_GIII.1j,Norovirus_GVI.1g,21.4897,14,0.0897267,0.0171434,0.0354669,1.23894,1551
Norovirus_GIII.1j,Norovirus_GVI.1h,15.4545,14,0.347806,0.0150558,0.0277586,1.05066,1552
Norovirus_GIII.1j,Norovirus_GVI.1i,14.7156,14,0.397868,0.0143064,0.0289303,1.02524,1552
Norovirus_GIII.1j,Norovirus_GVI.1j,14.7156,14,0.397868,0.0143064,0.0289303,1.02524,1552
Norovirus_GIII.1j,Norovirus_GVII.1a,12.1594,15,0.666926,0.0155374,0.0267322,0.900348,1546
Norovirus_GIII.1j,Norovirus_GVIII.1a,10.7461,14,0.705855,0.0117756,0.021214,0.876116,1552
Norovirus_GIII.1j,Norwalk-like_virus,16.434,15,0.353806,0.0132832,0.0244336,1.04671,1552
Norovirus_GIV.1a,Norovirus_GIV.1b,16.6019,13,0.218147,0.0100387,0.0123547,1.13008,1540
Norovirus_GIV.1a,Norovirus_GIV.1c,26.9393,15,0.0292352,0.0131622,0.0240772,1.34013,1544
Norovirus_GIV.1a,Norovirus_GIV.1d,12.8082,13,0.462731,0.00828497,0.0145395,0.992597,1541
Norovirus_GIV.1a,Norovirus_GIV.1e,0,0,1,0,0,Nan,1552
Norovirus_GIV.1a,Norovirus_GIV.1f,7,6,0.320847,0.00232316,0.00364488,1.08012,1552
Norovirus_GIV.1a,Norovirus_GIV.1g,3.2,5,0.669183,0.00170474,0.00257732,0.8,1552
Norovirus_GIV.1a,Norovirus_GIV.1h,0,0,1,0,0,Nan,1552
Norovirus_GIV.1a,Norovirus_GIV.1i,9.64286,10,0.472365,0.00503238,0.00464633,0.981981,1552
Norovirus_GIV.1a,Norovirus_GIV.1j,11.5429,10,0.316815,0.0060786,0.00576306,1.07438,1552
Norovirus_GIV.1a,Norovirus_GV.1a,15.4382,15,0.420336,0.0115081,0.0185853,1.0145,1552
Norovirus_GIV.1a,Norovirus_GV.1b,15.7372,13,0.263611,0.0120871,0.0163724,1.10025,1550
Norovirus_GIV.1a,Norovirus_GV.1c,15.6275,13,0.269831,0.0117199,0.0179257,1.09641,1550
Norovirus_GIV.1a,Norovirus_GV.1d,16.0653,15,0.377726,0.0126427,0.019005,1.0349,1552
Norovirus_GIV.1a,Norovirus_GV.1e,13.8501,15,0.536924,0.0109914,0.0180182,0.960907,1552
Norovirus_GIV.1a,Norovirus_GV.1f,14.7471,15,0.469785,0.0113263,0.0185853,0.991533,1552
Norovirus_GIV.1a,Norovirus_GV.1g,14.9403,15,0.455726,0.0114539,0.0185853,0.998008,1552
Norovirus_GIV.1a,Norovirus_GV.1h,15.4382,15,0.420336,0.0115081,0.0185853,1.0145,1552
Norovirus_GIV.1a,Norovirus_GV.1i,14.5173,15,0.486711,0.0112158,0.0174565,0.983779,1552
Norovirus_GIV.1a,Norovirus_GV.1j,14.5173,15,0.486711,0.0112158,0.0174565,0.983779,1552
Norovirus_GIV.1a,Norovirus_GVI.1a,9,7,0.252656,0.00295269,0.00490707,1.13389,1552
Norovirus_GIV.1a,Norovirus_GVI.1b,10.6667,9,0.299251,0.00519475,0.00515464,1.08866,1552
Norovirus_GIV.1a,Norovirus_GVI.1c,16.1775,13,0.239678,0.00675779,0.0096003,1.11554,1552
Norovirus_GIV.1a,Norovirus_GVI.1d,8.11813,9,0.522287,0.00437006,0.004274,0.949744,1552
Norovirus_GIV.1a,Norovirus_GVI.1e,8.11813,9,0.522287,0.00437006,0.004274,0.949744,1552
Norovirus_GIV.1a,Norovirus_GVI.1f,9,7,0.252656,0.00295269,0.00490707,1.13389,1552
Norovirus_GIV.1a,Norovirus_GVI.1g,9.81472,11,0.547126,0.00482483,0.00735123,0.944588,1551
Norovirus_GIV.1a,Norovirus_GVI.1h,17.0061,13,0.199027,0.00726123,0.0104691,1.14375,1552
Norovirus_GIV.1a,Norovirus_GVI.1i,11.6429,10,0.309669,0.00576306,0.00437006,1.07902,1552
Norovirus_GIV.1a,Norovirus_GVI.1j,11.6429,10,0.309669,0.00576306,0.00437006,1.07902,1552
Norovirus_GIV.1a,Norovirus_GVII.1a,30.2113,15,0.0111821,0.013413,0.0260505,1.41918,1546
Norovirus_GIV.1a,Norovirus_GVIII.1a,19.1753,15,0.205899,0.0118283,0.0197758,1.13064,1552
Norovirus_GIV.1a,Norwalk-like_virus,12.4331,14,0.571566,0.0105481,0.0169497,0.942379,1552
Norovirus_GIV.1b,Norovirus_GIV.1c,27.7619,15,0.0231078,0.0144638,0.0190081,1.36044,1532
Norovirus_GIV.1b,Norovirus_GIV.1d,5.62424,7,0.584243,0.0038961,0.00318116,0.896361,1540
Norovirus_GIV.1b,Norovirus_GIV.1e,16.6019,13,0.218147,0.0100387,0.0123547,1.13008,1540
Norovirus_GIV.1b,Norovirus_GIV.1f,19.2903,14,0.154152,0.0109623,0.0131483,1.17383,1540
Norovirus_GIV.1b,Norovirus_GIV.1g,17.7433,14,0.218724,0.0106303,0.0110198,1.12578,1540
Norovirus_GIV.1b,Norovirus_GIV.1h,16.6019,13,0.218147,0.0100387,0.0123547,1.13008,1540
Norovirus_GIV.1b,Norovirus_GIV.1i,13.3611,14,0.498311,0.00826488,0.0127246,0.976914,1540
Norovirus_GIV.1b,Norovirus_GIV.1j,13.9418,14,0.454057,0.00885596,0.0128565,0.997919,1540
Norovirus_GIV.1b,Norovirus_GV.1a,9.11705,15,0.871318,0.0102053,0.0123888,0.779618,1540
